"exposure" "outcome" "id.exposure" "id.outcome" "samplesize" "SNP" "b" "se" "p"
"1" "Glycated haemoglobin" "Oral and oropharyngeal cancer" "5BU4SZ" "6w4dEU" NA "rs1046896" -1.45048867857143 1.00903517857143 0.150575801348674
"2" "Glycated haemoglobin" "Oral and oropharyngeal cancer" "5BU4SZ" "6w4dEU" NA "rs10774625" 6.13284833333333 3.08526888888889 0.0468355768464269
"3" "Glycated haemoglobin" "Oral and oropharyngeal cancer" "5BU4SZ" "6w4dEU" NA "rs11248914" -4.54513285714286 1.98329792857143 0.0219226985576639
"4" "Glycated haemoglobin" "Oral and oropharyngeal cancer" "5BU4SZ" "6w4dEU" NA "rs11558471" -3.2653748 1.97010833333333 0.0974266077488615
"5" "Glycated haemoglobin" "Oral and oropharyngeal cancer" "5BU4SZ" "6w4dEU" NA "rs11603334" -2.54410041666667 3.19059491666667 0.425233311418688
"6" "Glycated haemoglobin" "Oral and oropharyngeal cancer" "5BU4SZ" "6w4dEU" NA "rs11619319" -2.43765644444444 3.46388788888889 0.481598304869011
"7" "Glycated haemoglobin" "Oral and oropharyngeal cancer" "5BU4SZ" "6w4dEU" NA "rs11708067" -1.71158530769231 2.42998869230769 0.481209001005157
"8" "Glycated haemoglobin" "Oral and oropharyngeal cancer" "5BU4SZ" "6w4dEU" NA "rs11964178" 2.4395157 2.6675302 0.360442495973067
"9" "Glycated haemoglobin" "Oral and oropharyngeal cancer" "5BU4SZ" "6w4dEU" NA "rs12621844" -1.0151351 2.6510735 0.701782987462078
"10" "Glycated haemoglobin" "Oral and oropharyngeal cancer" "5BU4SZ" "6w4dEU" NA "rs13134327" 1.27400676923077 2.12402307692308 0.548633970312652
"11" "Glycated haemoglobin" "Oral and oropharyngeal cancer" "5BU4SZ" "6w4dEU" NA "rs1467311" -1.96038166666667 3.15492711111111 0.53435524542275
"12" "Glycated haemoglobin" "Oral and oropharyngeal cancer" "5BU4SZ" "6w4dEU" NA "rs174577" 4.75168025 3.46290475 0.170011758968486
"13" "Glycated haemoglobin" "Oral and oropharyngeal cancer" "5BU4SZ" "6w4dEU" NA "rs17509001" -1.34390216666667 2.0738615 0.516972502007107
"14" "Glycated haemoglobin" "Oral and oropharyngeal cancer" "5BU4SZ" "6w4dEU" NA "rs17533903" -0.616172066666667 2.15845346666667 0.775284668726321
"15" "Glycated haemoglobin" "Oral and oropharyngeal cancer" "5BU4SZ" "6w4dEU" NA "rs17747324" -4.87389813333333 2.16098266666667 0.0241077154180051
"16" "Glycated haemoglobin" "Oral and oropharyngeal cancer" "5BU4SZ" "6w4dEU" NA "rs1800562" -0.917939575 1.5089148 0.542959208145327
