"exposure" "outcome" "id.exposure" "id.outcome" "samplesize" "SNP" "b" "se" "p"
"1" "Diastolic blood pressure" "Risk tolerance" "BosDAB" "hxjcOG" NA "rs10062049" 0.00212967345007099 0.0144817794604827 0.883085590508198
"2" "Diastolic blood pressure" "Risk tolerance" "BosDAB" "hxjcOG" NA "rs10087782" -0.00825763831544178 0.0174236168455822 0.635547222862823
"3" "Diastolic blood pressure" "Risk tolerance" "BosDAB" "hxjcOG" NA "rs1047030" 0.0113090627420604 0.0206041828040279 0.583093170949124
"4" "Diastolic blood pressure" "Risk tolerance" "BosDAB" "hxjcOG" NA "rs10906391" 0.035702479338843 0.0187603305785124 0.0570296244382378
"5" "Diastolic blood pressure" "Risk tolerance" "BosDAB" "hxjcOG" NA "rs1098708" 0.0083780880773362 0.0225563909774436 0.710318348253685
"6" "Diastolic blood pressure" "Risk tolerance" "BosDAB" "hxjcOG" NA "rs11026586" 0.0224865694551036 0.0162317728319263 0.165947675557259
"7" "Diastolic blood pressure" "Risk tolerance" "BosDAB" "hxjcOG" NA "rs11080134" 0.0026694045174538 0.0224845995893224 0.905496033229199
"8" "Diastolic blood pressure" "Risk tolerance" "BosDAB" "hxjcOG" NA "rs113134141" -0.0103250478011472 0.0222434671765456 0.642516366859741
"9" "Diastolic blood pressure" "Risk tolerance" "BosDAB" "hxjcOG" NA "rs11628933" -0.0229446935724963 0.0184603886397608 0.21389916504113
"10" "Diastolic blood pressure" "Risk tolerance" "BosDAB" "hxjcOG" NA "rs11665020" 0.0285922684172137 0.0162654996353027 0.0787734549889728
"11" "Diastolic blood pressure" "Risk tolerance" "BosDAB" "hxjcOG" NA "rs11923667" 0.0389525368248773 0.017430441898527 0.0254343057493897
"12" "Diastolic blood pressure" "Risk tolerance" "BosDAB" "hxjcOG" NA "rs12078697" 0.012927054478301 0.0236380424746076 0.584464612216817
"13" "Diastolic blood pressure" "Risk tolerance" "BosDAB" "hxjcOG" NA "rs12142296" 0.00151515151515151 0.0177738927738928 0.932065899132121
"14" "Diastolic blood pressure" "Risk tolerance" "BosDAB" "hxjcOG" NA "rs1220128" 0.00911713791113676 0.0170225043277553 0.592239715341358
"15" "Diastolic blood pressure" "Risk tolerance" "BosDAB" "hxjcOG" NA "rs1232482" -0.0181818181818182 0.0184415584415584 0.324174583558961
"16" "Diastolic blood pressure" "Risk tolerance" "BosDAB" "hxjcOG" NA "rs1271309" 0.0019036954087346 0.0159014557670773 0.90470629550866
