"exposure" "outcome" "id.exposure" "id.outcome" "samplesize" "SNP" "b" "se" "p"
"1" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs10062049" 0.00823646474207288 0.0243943019403691 0.735635340367334
"2" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs10087782" -0.0925368538398018 0.0295146738232865 0.00171688421286981
"3" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs1047030" -0.0142361580170411 0.0344266537567777 0.679224647733858
"4" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs10906391" 0.113603049586777 0.0316297024793388 0.000328581842233814
"5" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs1098708" 0.0115724060150376 0.0383200859291085 0.762657233956431
"6" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs11026586" 0.0686716346891788 0.0282000613967767 0.0148852452728645
"7" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs11080134" -0.0529964476386037 0.0380492299794661 0.163668512175948
"8" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs113134141" 0.0272561057998725 0.0378703186743148 0.471696108016225
"9" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs12142296" -0.0397695337995338 0.0304125233100233 0.190985380746803
"10" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs1232482" 0.0412961212121212 0.0315799307359307 0.190985336163578
"11" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs1271309" -0.088130509518477 0.0268172620380739 0.00101500183055645
"12" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs13001283" 0.0150895703899537 0.0318116060806345 0.635256280229305
"13" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs1565716" 0.00962164015904573 0.0355383449304175 0.786591255383425
"14" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs1607644" 0.0159652753623188 0.0356994492753623 0.654720920955195
"15" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs1706003" -0.0165724962292609 0.0268841402714932 0.537603257099432
"16" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs1718845" -0.0391083177570093 0.0402090342679128 0.330739641108479
"17" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs17224476" -0.0177906140917906 0.0371768972204266 0.632266261839662
"18" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs17248480" 0.0293750612164297 0.0229380687203791 0.200325461087342
"19" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs17880989" 0.0493310992324561 0.0294809703947368 0.094264304925543
"20" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs1821295" 0.00539398663697105 0.0285880846325167 0.850343988841096
"21" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs1947228" -0.057797622329428 0.0248491385251551 0.0200217151032345
"22" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs1996992" -0.0114128036437247 0.0275990620782726 0.679224624167719
"23" "Diastolic blood pressure" "Smoking initiation" "4lrQeU" "B5CrKR" NA "rs2222544" -0.244363100303951 0.0410129888551165 2.55049928009651e-09
